id,id_str,screen_name,location,description,url,followers_count,friends_count,listed_count,created_at,favourites_count,verified,statuses_count,lang,status,default_profile,default_profile_image,has_extended_profile,name,bot
263792175,263792175,emmadries,"New York, NY",editing @eccobooks. In college I loved syllabus day.,https://t.co/UtdBQ0FM79,401,850,5,Thu Mar 10 19:07:05 +0000 2011,941,FALSE,4604,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 841344020831993856, 'retweet_count': 0, 'quoted_status_id_str': '841342785684922369', 'favorite_count': 4, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/wwIdjsNUDE', 'indices': [25, 48], 'expanded_url': 'https://twitter.com/POTUS/status/841342785684922369', 'display_url': 'twitter.com/POTUS/status/8äó_'}], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 17:43:40 +0000 2017', 'text': 'Thx! Release your taxes. https://t.co/wwIdjsNUDE', 'contributors': None, 'id_str': '841344020831993856', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'quoted_status_id': 841342785684922369, 'coordinates': None, 'favorited': False, 'retweeted': False, 'truncated': False}",FALSE,FALSE,FALSE,Emma Derry Dries,0
398963620,398963620,drghirlanda,New York,Trying to understand how brains think and create culture,http://t.co/5pMXdinnMU,280,366,0,Wed Oct 26 20:02:42 +0000 2011,2129,FALSE,504,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 840260521748254723, 'retweet_count': 79, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Simon W. Townsend', 'id_str': '1927804574', 'indices': [3, 18], 'screen_name': 'SimonWTownsend', 'id': 1927804574}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Mar 10 17:58:14 +0000 2017', 'text': 'RT @SimonWTownsend: I have a funded postdoc position to work on vocal sequences in primates and birds. Deadline 4th April. Please RT! httpsäó_', 'contributors': None, 'id_str': '840260521748254723', 'source': '<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False, 'retweeted_status': {'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 839926281814872064, 'retweet_count': 79, 'favorite_count': 22, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/K0RpI4vZb3', 'indices': [114, 137], 'expanded_url': 'http://www.comparativelinguistics.uzh.ch/dam/jcr:88903417-38ee-4dc4-ae4b-c6787d44da16/Post-doc%20Advert_2017.pdf', 'display_url': 'comparativelinguistics.uzh.ch/dam/jcr:889034äó_'}], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Thu Mar 09 19:50:05 +0000 2017', 'text': 'I have a funded postdoc position to work on vocal sequences in primates and birds. Deadline 4th April. Please RT! https://t.co/K0RpI4vZb3', 'contributors': None, 'id_str': '839926281814872064', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}}",FALSE,FALSE,FALSE,Stefano Ghirlanda,0
2239718538,2239718538,jennykijowski,Brooklyn,"Jenny lives, works, and writes in Brooklyn with her partner, twins, and pit bull.",http://t.co/Vqe9QLnKP5,64,90,2,Tue Dec 10 20:19:20 +0000 2013,322,FALSE,226,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 841129941773230080, 'retweet_count': 14552, 'quoted_status_id_str': '832179100362080257', 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Caroline O.', 'id_str': '2316383071', 'indices': [3, 11], 'screen_name': 'RVAwonk', 'id': 2316383071}, {'name': 'Preet Bharara', 'id_str': '834081571493785600', 'indices': [70, 83], 'screen_name': 'PreetBharara', 'id': 834081571493785600}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 03:33:00 +0000 2017', 'text': 'RT @RVAwonk: So... the US Atty who just got fired by the Trump admin (@PreetBharara) was overseeing a major investigation into Fox News...äó_', 'contributors': None, 'id_str': '841129941773230080', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_screen_name': None, 'quoted_status_id': 832179100362080257, 'coordinates': None, 'favorited': False, 'retweeted': False, 'truncated': False, 'retweeted_status': {'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 840657134744416257, 'retweet_count': 14552, 'quoted_status_id_str': '832179100362080257', 'favorite_count': 16496, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/zeaob0zOII', 'indices': [117, 140], 'expanded_url': 'https://twitter.com/i/web/status/840657134744416257', 'display_url': 'twitter.com/i/web/status/8äó_'}], 'symbols': [], 'user_mentions': [{'name': 'Preet Bharara', 'id_str': '834081571493785600', 'indices': [57, 70], 'screen_name': 'PreetBharara', 'id': 834081571493785600}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'in_reply_to_user_id': None, 'created_at': 'Sat Mar 11 20:14:14 +0000 2017', 'text': 'So... the US Atty who just got fired by the Trump admin (@PreetBharara) was overseeing a major investigation into Fäó_ https://t.co/zeaob0zOII', 'contributors': None, 'id_str': '840657134744416257', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'quoted_status_id': 832179100362080257, 'coordinates': None, 'favorited': False, 'retweeted': False, 'truncated': True}}",TRUE,FALSE,FALSE,Jenny Kijowski,0
990658872,990658872,beatnomad,"San Francisco, CA","Digital marketer, SEO, writer, and adventurer. Full-time marketer @Asana; Columnist for @tortugabackpack. All about food, bikes, and travel. #RPCV Madagascar.",,1081,1275,122,Wed Dec 05 10:43:42 +0000 2012,694,FALSE,1490,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 840279779395887105, 'retweet_count': 2, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/nR7tCXz7Lb', 'indices': [89, 112], 'expanded_url': 'http://asa.na/2j0', 'display_url': 'asa.na/2j0'}], 'symbols': [], 'user_mentions': [{'name': 'Asana', 'id_str': '202886242', 'indices': [3, 9], 'screen_name': 'asana', 'id': 202886242}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Mar 10 19:14:45 +0000 2017', 'text': 'RT @asana: Every day is Employee Appreciation Day: Learn how we show gratitude at Asana. https://t.co/nR7tCXz7Lb', 'contributors': None, 'id_str': '840279779395887105', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False, 'retweeted_status': {'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 840262477489266688, 'retweet_count': 2, 'favorite_count': 6, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/nR7tCXz7Lb', 'indices': [78, 101], 'expanded_url': 'http://asa.na/2j0', 'display_url': 'asa.na/2j0'}], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Mar 10 18:06:00 +0000 2017', 'text': 'Every day is Employee Appreciation Day: Learn how we show gratitude at Asana. https://t.co/nR7tCXz7Lb', 'contributors': None, 'id_str': '840262477489266688', 'source': '<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}}",TRUE,FALSE,FALSE,Jessie Beck,0
1123567166,1123567166,Tron1993,,"Citizen of 3 nations, passionate member of the Labour Party who is a socialist/social democrat. Lover of cooking, Sci-Fi, and walking.",,653,1177,6,Sun Jan 27 00:34:59 +0000 2013,207,FALSE,2321,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 834016771313004544, 'retweet_count': 0, 'favorite_count': 2, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/hsu0iGuLe1', 'indices': [62, 85], 'expanded_url': 'http://twibbon.com/support/bridges-not-boycotts/twitter', 'display_url': 'twibbon.com/support/bridgeäó_'}], 'symbols': [], 'user_mentions': [], 'hashtags': [{'text': 'Twibbon', 'indices': [48, 56]}]}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Tue Feb 21 12:27:48 +0000 2017', 'text': 'Please help support Bridges not Boycotts, add a #Twibbon now! https://t.co/hsu0iGuLe1', 'contributors': None, 'id_str': '834016771313004544', 'source': '<a href=""http://twibbon.com"" rel=""nofollow"">Twibbon</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,TRUE,Thomas Ron,0
39399899,39399899,PrsonaNonTrotta,"Charleston, SC",All of living is nothing but a fervid attempt to move closer together.  -Bernhard,http://t.co/BRBeFU0whh,303,1131,0,Tue May 12 01:34:37 +0000 2009,411,FALSE,722,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 836205991377108992, 'retweet_count': 0, 'favorite_count': 1, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Feb 27 13:26:58 +0000 2017', 'text': 'not an economist but if you dont understand why the market is floating itself thats probably for good reason', 'contributors': None, 'id_str': '836205991377108992', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,John Trotta,0
87180920,87180920,kcjohnson9,"Scarborough, ME",I'm a professor of history at Brooklyn College and the CUNY Graduate Center. Former Fulbright at @telavivuni; former track announcer at @ScarboroDowns.,https://t.co/ttOrApGGM0,2744,923,69,Tue Nov 03 12:41:57 +0000 2009,2157,FALSE,9699,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 841344890617356288, 'retweet_count': 1, 'quoted_status_id_str': '841344297861541889', 'favorite_count': 7, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/sEeLVhaKbA', 'indices': [102, 125], 'expanded_url': 'https://twitter.com/MikeSacksEsq/status/841344297861541889', 'display_url': 'twitter.com/MikeSacksEsq/säó_'}], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': True, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 17:47:08 +0000 2017', 'text': 'Given this def of ""preponderance,"" perhaps Sean Spicer\'s next job will be as a Title IX investigator:\nhttps://t.co/sEeLVhaKbA', 'contributors': None, 'id_str': '841344890617356288', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'quoted_status_id': 841344297861541889, 'coordinates': None, 'favorited': False, 'retweeted': False, 'truncated': False}",TRUE,FALSE,TRUE,KC Johnson,0
2753402680,2753402680,garbo_smash,new york,I still have a lot of my imaginary friends leftover from childhood so this whole social media thing feels pretty familiar.,http://t.co/duM37oRLkN,36,183,0,Thu Aug 28 14:55:10 +0000 2014,12,FALSE,27,en,"{'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 545838135314501632, 'retweet_count': 0, 'favorite_count': 7, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'media': [{'media_url_https': 'https://pbs.twimg.com/media/B5M04l3IIAA0P62.jpg', 'expanded_url': 'https://twitter.com/garbo_smash/status/545838135314501632/photo/1', 'indices': [70, 92], 'display_url': 'pic.twitter.com/b9We2HggFw', 'id': 545838126682611712, 'media_url': 'http://pbs.twimg.com/media/B5M04l3IIAA0P62.jpg', 'id_str': '545838126682611712', 'type': 'photo', 'url': 'http://t.co/b9We2HggFw', 'sizes': {'small': {'resize': 'fit', 'h': 340, 'w': 340}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 600, 'w': 600}, 'large': {'resize': 'fit', 'h': 640, 'w': 640}}}], 'hashtags': [{'text': 'intrigued', 'indices': [32, 42]}, {'text': 'wtfhappened', 'indices': [43, 55]}, {'text': 'insertcowpun', 'indices': [56, 69]}]}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Dec 19 07:08:47 +0000 2014', 'text': 'Found this on the internet...am #intrigued #wtfhappened #insertcowpun http://t.co/b9We2HggFw', 'contributors': None, 'id_str': '545838135314501632', 'extended_entities': {'media': [{'media_url_https': 'https://pbs.twimg.com/media/B5M04l3IIAA0P62.jpg', 'expanded_url': 'https://twitter.com/garbo_smash/status/545838135314501632/photo/1', 'indices': [70, 92], 'display_url': 'pic.twitter.com/b9We2HggFw', 'id': 545838126682611712, 'media_url': 'http://pbs.twimg.com/media/B5M04l3IIAA0P62.jpg', 'id_str': '545838126682611712', 'type': 'photo', 'url': 'http://t.co/b9We2HggFw', 'sizes': {'small': {'resize': 'fit', 'h': 340, 'w': 340}, 'thumb': {'resize': 'crop', 'h': 150, 'w': 150}, 'medium': {'resize': 'fit', 'h': 600, 'w': 600}, 'large': {'resize': 'fit', 'h': 640, 'w': 640}}}]}, 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Samuel Littlefield,0
2295117980,2295117980,SunLooksDown,"New York, NY",,https://t.co/bIvKRRQ8Ey,206,686,1,Thu Jan 16 22:45:16 +0000 2014,137,FALSE,870,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 672673098651561984, 'retweet_count': 0, 'favorite_count': 9, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Fri Dec 04 07:05:39 +0000 2015', 'text': 'Have you ever removed the cork of a previously drunken wine bottle with your teeth? Not me till tonight. Glorious full of cork popping sound', 'contributors': None, 'id_str': '672673098651561984', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Sun Looks Down,0
18129412,18129412,CeliaVee,Carmen Sandiego's Hat,"Nothing witty to say the least. I try to write funny things, I work for a billion dollar fruit stand, and more please is always the correct answer.",,210,532,1,Mon Dec 15 03:27:08 +0000 2008,146,FALSE,2275,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 769652976155844608, 'retweet_count': 0, 'favorite_count': 7, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': [{'text': 'yolo', 'indices': [0, 5]}, {'text': 'mylife', 'indices': [29, 36]}, {'text': 'boyfriendquote', 'indices': [37, 52]}]}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Sat Aug 27 21:49:03 +0000 2016', 'text': '#yolo: you only lounge once. #mylife #boyfriendquote', 'contributors': None, 'id_str': '769652976155844608', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Celia Gabel V.,0
166211732,166211732,MatthewDaddona,New York City,"Editor @deystreet. Co-host of the @killgenrenyc reading series. Editor @thescofieldmag. Poet and fiction writer.",https://t.co/HWDloYkfgL,1175,1988,38,Tue Jul 13 16:21:13 +0000 2010,340,FALSE,641,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 838766980559683585, 'retweet_count': 2, 'favorite_count': 5, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/6MlGCp6EL1', 'indices': [81, 104], 'expanded_url': 'http://www.thenervousbreakdown.com/mdaddona/2017/03/recovering-spanish-teacher/', 'display_url': 'thenervousbreakdown.com/mdaddona/2017/äó_'}], 'symbols': [], 'user_mentions': [{'name': 'TheNervousBreakdown', 'id_str': '38678127', 'indices': [10, 20], 'screen_name': 'TNBtweets', 'id': 38678127}], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 06 15:03:26 +0000 2017', 'text': 'Thanks to @TNBtweets for publishing my poem ""Recovering Spanish Teacher"" today. \nhttps://t.co/6MlGCp6EL1', 'contributors': None, 'id_str': '838766980559683585', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Matthew Daddona,0
58345619,58345619,MASHAgindler,New York City,"@NYCgov Mayor's Office of Digital Strategy, @UniofOxford alum, older sister, e-mail artist. I've never met a project I didn't like. This is my personal account.",,600,818,26,Mon Jul 20 01:11:20 +0000 2009,656,FALSE,1328,en,"{'geo': None, 'in_reply_to_status_id': 840983443538337792, 'id': 840986545175826433, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': '840983443538337792', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': ""Charlie O'Donnell"", 'id_str': '768632', 'indices': [0, 7], 'screen_name': 'ceonyc', 'id': 768632}], 'hashtags': []}, 'in_reply_to_user_id_str': '768632', 'is_quote_status': False, 'in_reply_to_user_id': 768632, 'created_at': 'Sun Mar 12 18:03:11 +0000 2017', 'text': '@ceonyc because I would be LAUGHED out of the HR dept at Silicon Integrated Caliber Associated Strategies Firm', 'contributors': None, 'id_str': '840986545175826433', 'source': '<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>', 'in_reply_to_screen_name': 'ceonyc', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,MASHA,0
55411872,55411872,nacho2100,"Brooklyn, NY","Just a simple med student who likes to explore new hobbies. Currently, brewing, baking, and dabbling in masonry.",,159,242,3,Fri Jul 10 00:21:36 +0000 2009,13,FALSE,292,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 836894062368145409, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/V7WhMP3e0x', 'indices': [56, 79], 'expanded_url': 'http://bit.ly/2m7hQnC', 'display_url': 'bit.ly/2m7hQnC'}], 'symbols': [], 'user_mentions': [{'name': 'Great Fermentations', 'id_str': '133416351', 'indices': [39, 55], 'screen_name': 'gr8fermentation', 'id': 133416351}], 'hashtags': [{'text': 'gfhomebrew4life', 'indices': [80, 96]}, {'text': 'homebrew', 'indices': [97, 106]}]}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Wed Mar 01 11:01:07 +0000 2017', 'text': 'Sign up to win FREE HOMEBREW FOR LIFE! @gr8fermentation https://t.co/V7WhMP3e0x #gfhomebrew4life #homebrew', 'contributors': None, 'id_str': '836894062368145409', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",TRUE,FALSE,FALSE,nathan farkas,0
461429820,461429820,RobertVinluan,New York City,"Designing and making games @nytdesign äìÁ side project haver äìÁ see also: @itsthisyear, @icebergdotcool, @ramsophone, @__birds__ äìÁ",https://t.co/iS5qIOHOiU,747,639,33,Wed Jan 11 20:03:54 +0000 2012,3649,FALSE,3918,en,"{'geo': None, 'in_reply_to_status_id': None, 'possibly_sensitive': False, 'id': 841338705096892420, 'retweet_count': 0, 'favorite_count': 2, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [{'url': 'https://t.co/NOkI8kO4ad', 'indices': [96, 119], 'expanded_url': 'https://www.youtube.com/watch?v=UwRi8X-R73o', 'display_url': 'youtube.com/watch?v=UwRi8Xäó_'}], 'symbols': [], 'user_mentions': [{'name': 'Sarah Pavis', 'id_str': '20110439', 'indices': [0, 7], 'screen_name': 'spavis', 'id': 20110439}, {'name': 'Allen Tan', 'id_str': '22881265', 'indices': [8, 16], 'screen_name': 'tealtan', 'id': 22881265}, {'name': 'Matt Quintanilla', 'id_str': '7144572', 'indices': [17, 24], 'screen_name': 'redkeg', 'id': 7144572}, {'name': 'Dan Gorelick', 'id_str': '145352526', 'indices': [25, 36], 'screen_name': 'dqgorelick', 'id': 145352526}, {'name': 'Leonard Richardson', 'id_str': '14157879', 'indices': [37, 46], 'screen_name': 'leonardr', 'id': 14157879}], 'hashtags': []}, 'in_reply_to_user_id_str': '20110439', 'is_quote_status': False, 'in_reply_to_user_id': 20110439, 'created_at': 'Mon Mar 13 17:22:33 +0000 2017', 'text': '@spavis @tealtan @redkeg @dqgorelick @leonardr Some details about that Captain Sonar expansion! https://t.co/NOkI8kO4ad', 'contributors': None, 'id_str': '841338705096892420', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': 'spavis', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,TRUE,Robert Vinluan,0
1352171946,1352171946,jborrel00,,Unencumbered by time and space,,166,294,15,Sun Apr 14 16:00:29 +0000 2013,77,FALSE,261,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 841314603346862082, 'retweet_count': 0, 'favorite_count': 2, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': [{'text': 'blizzard2017', 'indices': [83, 96]}]}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Mon Mar 13 15:46:46 +0000 2017', 'text': 'Nothing makes me more self-conscious than getting iced coffee on a day like today. #blizzard2017', 'contributors': None, 'id_str': '841314603346862082', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Joe Borrello,0
259575343,259575343,MatthewBurgesss,"Brooklyn, New York",Writer Teacher Permission Giver,http://t.co/PTseoTSLRi,263,279,6,Wed Mar 02 04:46:44 +0000 2011,72,FALSE,247,en,"{'geo': None, 'in_reply_to_status_id': 777569539181584384, 'id': 777623931238907904, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': '777569539181584384', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': 'Maria Burnham', 'id_str': '325957653', 'indices': [0, 10], 'screen_name': 'JLLTMaria', 'id': 325957653}, {'name': 'BrooklynBookFestival', 'id_str': '41644095', 'indices': [11, 16], 'screen_name': 'BKBF', 'id': 41644095}], 'hashtags': []}, 'in_reply_to_user_id_str': '325957653', 'is_quote_status': False, 'in_reply_to_user_id': 325957653, 'created_at': 'Sun Sep 18 21:42:47 +0000 2016', 'text': '@JLLTMaria @BKBF Thanks for seeing &amp; saying something, Maria!', 'contributors': None, 'id_str': '777623931238907904', 'source': '<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>', 'in_reply_to_screen_name': 'JLLTMaria', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Matthew Burgess,0
626731023,626731023,andrewrchow,"New York, NY",the Ian Clark of the @NYTimes culture desk juggernaut,,2199,1029,55,Wed Jul 04 17:57:29 +0000 2012,1321,FALSE,2930,en,"{'geo': None, 'in_reply_to_status_id': None, 'id': 839782093311913984, 'retweet_count': 0, 'favorite_count': 1, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': None, 'entities': {'urls': [], 'symbols': [], 'user_mentions': [], 'hashtags': []}, 'in_reply_to_user_id_str': None, 'is_quote_status': False, 'in_reply_to_user_id': None, 'created_at': 'Thu Mar 09 10:17:08 +0000 2017', 'text': 'if you brush your teeth and then pull an all nighter, do you still have to brush your teeth again in the morning', 'contributors': None, 'id_str': '839782093311913984', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': None, 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Andrew Chow,0
1387840688,1387840688,SmallWonderBand,Brooklyn NY,I am endless,https://t.co/yZAVdOIQOL,1267,134,13,Sun Apr 28 20:19:02 +0000 2013,9912,FALSE,7029,en,"{'geo': None, 'in_reply_to_status_id': 841117639724400643, 'id': 841160803315212288, 'retweet_count': 0, 'favorite_count': 0, 'place': None, 'lang': 'en', 'in_reply_to_status_id_str': '841117639724400643', 'entities': {'urls': [], 'symbols': [], 'user_mentions': [{'name': '(ä„çäóËä„çäìË)öŸ£ãÍöŸ‹____lãîöŸ£öŸ£', 'id_str': '283915793', 'indices': [0, 15], 'screen_name': 'sharplessmusic', 'id': 283915793}, {'name': 'mike caulo', 'id_str': '114586532', 'indices': [16, 29], 'screen_name': 'sippycupyall', 'id': 114586532}], 'hashtags': []}, 'in_reply_to_user_id_str': '283915793', 'is_quote_status': False, 'in_reply_to_user_id': 283915793, 'created_at': 'Mon Mar 13 05:35:38 +0000 2017', 'text': '@sharplessmusic @sippycupyall I know this room', 'contributors': None, 'id_str': '841160803315212288', 'source': '<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>', 'in_reply_to_screen_name': 'sharplessmusic', 'retweeted': False, 'coordinates': None, 'favorited': False, 'truncated': False}",FALSE,FALSE,FALSE,Small Wonder,0
